"DATA_YM","TOTAL_BIDG","FAC_NEIGH_1","FAC_NEIGH_2","FAC_CULT_MTG","FAC_RELG","FAC_RETAIL","FAC_MEDI","TOTAL_GAS","CMRC_GAS","TOTAL_ELEC"
202303,14,5,2,0,1,1,0,11.5764822543669,11.4241379661551,414.406
202301,37,5,9,1,0,0,0,14.3117282028552,12.3467863087883,869.206
202303,176,29,79,0,1,1,0,11.1952102111102,11.1952239508655,865.706
202404,348,43,113,0,1,0,0,12.3283566477333,12.3283610722086,527.141
202403,54,8,19,0,0,1,1,12.5457468930955,12.5457504531002,390.999
202405,344,156,60,1,0,2,1,11.9938195770471,11.981071119249,548.202
202312,350,159,59,0,0,2,1,13.5981688931091,13.5655570603399,1598.709
202311,488,138,93,1,0,0,1,12.0299736881447,11.9104054432854,639.887
202309,63,14,20,0,0,0,0,11.6840006847911,11.6840091123374,549.205
202310,264,19,58,0,0,0,0,11.2413135726959,11.2413266933866,871.144
202301,904,19,73,0,1,1,0,12.8447293208034,12.7788218118556,763.682
202311,212,40,17,0,0,0,0,11.9965854206635,11.8091930759836,364.474
202301,204,59,40,0,0,0,0,13.8607620875927,12.9630627928858,1158.572
202212,23,7,11,0,0,1,1,13.729557166565,13.7023463391319,2368.857
202401,62,17,34,0,0,0,1,13.5019224703803,12.9253309443206,2126.416
202402,231,8,13,0,0,0,0,10.4351153039314,10.3810562444007,191.605
202208,217,100,57,0,0,2,0,10.2588516376748,10.2588866829708,505.083
202303,324,45,78,0,0,1,1,11.765488002927,11.5842782164155,1148.789
202211,878,408,166,3,1,1,1,12.6883259403298,12.6785513342875,2319.997
202303,88,36,17,0,1,0,1,13.2654311538316,11.3043995534794,601.15
202301,384,110,84,0,1,5,0,9.80581959535797,9.80587472366913,2248.445
202402,41,8,21,0,0,0,0,13.4904574739393,13.1134336255832,967.188
202406,51,5,12,0,0,0,0,11.95373841171,11.6036706957769,727.486
202210,49,7,25,0,1,2,1,12.3832476481712,11.8186512658209,1076.634
202307,70,18,45,0,0,0,0,12.3436626657717,12.0809628344873,1521.91
202303,82,11,32,0,0,0,0,13.0327405936582,12.6378940222357,540.342
202303,95,14,57,0,0,0,0,12.9951116548857,12.9913522348514,527.349
202309,367,64,110,1,0,2,1,13.53335982607,12.9138374659135,3009.688
202306,104,16,31,0,1,1,0,12.166915930329,12.1659951654569,550.791
202307,290,112,77,0,1,0,0,14.08333450658,12.6119709931099,2336.807
202406,382,78,102,0,0,1,1,13.1579351335117,12.8982643697871,1991.497
202405,4,0,1,0,0,1,0,11.6962798215761,10.9329283823429,1766.073
202409,31,4,1,0,0,0,0,8.53444354482276,4.77068462446567,72.518
202407,300,59,60,0,0,2,0,10.7323886540737,10.7311219188048,463.761
202211,34,7,12,0,0,0,0,10.560048546528,10.5600744777843,64.943
202409,349,49,57,0,1,0,0,12.0970666041219,11.8719975335087,987.915
202403,388,75,82,0,0,2,1,14.6602846649347,13.8191329890314,2111.501
202212,225,77,39,0,0,0,1,10.7312967363395,10.7313185863826,380.698
202207,381,6,20,0,1,1,0,10.9949913019669,10.9211970415354,705.78
202306,96,17,27,0,0,0,0,14.6926399989196,12.1284623937024,10465.464
202210,544,26,58,2,1,0,0,12.1878628490053,12.1097269297435,653.425
202409,20,3,5,0,0,0,0,10.9791041214099,9.88913504631173,96.798
202301,265,117,70,0,0,3,0,14.4919336676068,13.4186666800244,1937.406
202409,285,37,13,0,0,3,0,10.6088597027186,10.0802520306635,563.32
202210,539,179,87,0,1,3,0,13.0984128394085,12.7897397254713,1170.638
202303,249,80,43,1,0,0,1,10.9713828685422,10.9194064012197,245.327
202308,33,7,6,0,0,0,0,12.1026269620771,11.7547023327521,559.926
202402,218,66,83,0,1,0,1,14.0453150757033,13.9093187011853,1787.554
202403,307,179,93,2,0,8,1,13.0120997500045,12.9184659260046,1787.231
202407,319,72,103,1,1,1,1,13.8668565009659,12.7274315984896,4130.875
202409,8,2,2,0,1,0,1,11.4067201481239,11.2282256079569,545.585
202212,66,7,19,0,0,1,0,15.146667138859,13.9371607731004,2616.247
202401,260,82,29,0,0,1,1,13.2154492671267,13.0637952645231,943.772
202303,135,1,2,0,0,0,0,9.66122489027521,7.9218984110238,23.914
202410,122,16,7,0,0,0,0,10.3848946642195,10.0418572218009,354.266
202306,82,9,23,0,0,0,0,10.9076426308514,10.4971182190588,184
202303,131,12,24,0,0,0,0,14.3944235233488,10.5201855609327,782.491
202408,321,57,77,0,0,0,0,11.7559422293247,11.2752645447428,1048.221
202307,90,35,30,0,0,1,1,10.4069561798485,9.9572178749571,1735.659
202208,6,3,1,0,1,0,1,10.5311090582159,10.5311357508634,197.501
202303,162,8,41,1,1,1,0,13.8088826417741,13.6380069760669,1455.331
202303,94,47,17,0,1,1,0,12.3047362871001,12.244639298679,557.403
202301,363,63,129,0,1,1,0,12.8679690682987,12.7828404922832,1010.319
202401,90,9,31,0,1,0,1,13.5185751383764,12.3501123816067,289.53
202301,170,35,67,4,1,0,0,15.8757631640007,14.1813640498598,7436.358
202407,297,31,113,1,1,1,1,13.9204586886031,13.7898757766723,2990.421
202207,411,217,118,1,1,9,0,15.4172783299341,15.0594218946727,8565.52
202409,14,2,5,0,0,0,0,10.751970424805,10.6056688027259,109.547
202303,369,36,178,0,1,0,0,14.8669700911773,14.0869062239633,4018.388
202306,81,26,35,0,1,1,0,13.3198231050407,13.2928265675353,1901.019
202405,62,32,14,0,0,0,0,8.0643219609108,8.06463647577422,312.306
202301,64,0,4,0,0,0,0,10.4446483760982,0,711.489
202211,230,19,31,0,0,0,0,12.2358547238146,11.6828116891835,323.253
202309,15,2,1,0,0,0,0,12.4633702499722,9.37915444541164,1050.75
202306,332,118,130,1,1,5,1,12.9379428192475,12.714151500378,2109.995
202402,85,31,21,0,0,1,1,14.6449013248241,14.374372919288,8325.719
202404,62,24,21,0,0,1,1,13.6270703201621,13.2934149997178,1994.595
202402,83,9,15,0,0,0,0,12.9144064237385,12.302536704814,2657.637
202407,72,24,5,0,0,1,0,10.7180113042626,10.6353024087369,285.543
202309,51,12,10,0,0,0,0,11.6104785820545,10.5009494829617,315.661
202208,114,2,4,0,0,1,0,13.1773855110217,9.40104337279805,1070.479
202404,171,68,27,0,0,3,1,8.47595444339964,8.47616284185825,189.996
202307,259,82,28,0,0,1,1,12.637640753279,12.5219120531903,932.134
202207,34,15,9,0,0,1,1,8.70367275835886,8.70383871969025,90.413
202303,14,9,0,0,0,1,0,10.1678114341607,10.1678498196663,2284.54
202303,84,7,10,0,0,0,0,13.0966003421159,12.3559269663533,1288.691
202408,264,19,58,0,0,0,0,11.3130833150583,11.3130955270835,1178.19
202212,143,11,14,0,0,0,0,11.9693308051468,11.5750078472668,212.667
202406,34,10,7,0,0,0,0,8.86106654351776,8.86120833720818,27.238
202402,17,8,1,1,0,2,0,12.4704080429611,12.4704118815338,328.459
202410,551,82,43,0,1,1,1,9.50829450569857,8.98819632099506,446.963
202301,294,20,8,0,0,0,0,11.5009237314286,11.1576780730227,218.674
202306,45,14,16,0,0,1,0,12.2042610055009,11.8343710795748,637.083
202211,411,218,118,1,1,8,0,15.1783545970313,14.8916976032832,6190.737
202301,145,98,19,0,0,0,0,12.11167954508,12.0868723560439,503.846
202406,536,160,190,0,1,2,1,12.9874596149395,12.983133493461,1864.873
202409,111,11,44,0,0,0,0,12.5799989257725,11.9172032017653,1228.305
202407,106,30,39,0,0,3,0,13.5452767093879,13.2320138779043,2687.765
202301,285,81,42,3,1,0,1,12.5998834384949,12.5034475899529,665.692
202404,39,7,9,0,1,1,0,13.4128784331667,13.0586160098888,3078.953
202308,10,0,0,0,0,0,0,11.3645762573458,0,240.314
202407,63,15,2,0,0,0,0,7.94803199063728,7.9483852851119,260.722
202308,389,180,86,4,1,4,1,13.8121168056961,12.8616970705905,3253.171
202303,474,198,93,0,1,1,1,11.9902025781825,11.4081536648743,1213.987
202207,473,182,89,0,1,3,1,10.9238499698832,10.9194064012197,1096.775
202307,324,22,21,0,0,0,0,10.7626998673705,10.7627210419229,221.588
202303,147,54,42,0,0,1,0,9.39632188960162,9.19248185367487,235.096
202210,37,4,11,2,0,0,1,12.2408073500376,10.021359473131,460.883
202303,125,45,15,0,1,2,0,12.626419797966,12.3052118488947,541.442
202401,15,1,6,0,0,0,0,12.2670078073594,11.5424065942924,1038.835
202308,114,5,6,0,0,1,0,12.1593059328014,6.53813982376767,521.676
202407,43,16,20,0,0,0,1,12.5047206220749,12.4170707384607,1026.052
202306,62,17,34,0,0,0,1,12.7279984338866,12.5408577454506,1602.348
202306,95,21,24,0,0,0,0,11.7322858691992,11.7010716920554,257.611
202309,92,9,35,0,1,0,1,12.1267263619637,11.8965879471175,746.839
202402,59,12,17,0,0,0,0,13.2460542606451,13.0029535191894,371.173
202410,50,12,12,0,0,0,0,12.3045414679302,11.1087844798242,515.391
202210,133,36,26,0,0,0,0,11.9662660333194,10.7165931786095,318.246
202311,25,1,7,0,1,0,0,11.0603687493282,10.1922690204312,481.596
202312,234,81,50,0,0,0,0,13.3869820219234,13.1583268684878,695.438
202210,160,38,58,1,0,9,0,14.0582739747767,12.3467993397739,1978.256
202312,100,22,21,0,0,1,0,11.9694638432624,11.902633750466,409.96
202212,206,51,52,0,1,1,0,11.4238209898874,11.2309736100845,452.481
202301,143,62,68,0,1,1,1,12.1487983426224,12.1488036373396,1040.051
202210,958,260,192,0,1,6,1,13.2666749544781,13.0340675394842,2438.167
202403,45,5,14,0,0,0,1,14.4136929990485,13.9344546970569,2113.573
202208,114,7,5,0,0,0,0,12.5903345459872,12.5903379507467,2013.625
202405,65,19,23,0,0,2,1,14.4893102776241,14.1610635820073,7747.337
202403,202,22,78,0,1,0,0,15.1116189629917,14.678281940681,3190.497
202404,147,66,20,0,1,1,0,11.8888656369301,11.8875807886849,116.831
202408,21,7,5,0,0,1,0,12.7552801692055,12.6521453251716,1083.271
202309,90,2,1,0,0,0,0,10.8768578062495,6.7900972355139,105.318
202208,66,6,40,0,0,1,1,13.6352229313313,13.0216387659843,7290.443
202207,263,92,80,1,0,8,0,14.0955326172818,14.0112598906346,3541.513
202405,7,2,2,0,0,1,0,14.1117603226966,14.0222897403917,2482.613
202207,111,20,40,1,0,1,1,11.6513822081172,11.576238235182,550.341
202307,66,7,19,0,0,2,0,14.0671078351286,13.4280007837206,12188.078
202402,108,12,9,0,0,0,0,10.68773150349,10.4142131713018,356.344
202308,113,6,7,0,0,0,0,12.6245855924876,9.78013277350602,770.76
202210,69,21,33,0,0,2,1,12.7926224347057,12.4426140435263,1024.699
202307,183,35,95,1,0,1,0,11.4011443815095,10.6958690216865,2076.477
202405,51,7,26,0,0,2,0,13.1981867345864,12.6563995770503,855.666
202208,448,217,63,1,1,2,1,9.77280922889401,9.77286620732769,1385.893
202402,483,121,83,0,1,2,1,12.3133203792712,10.2272725019682,2638.81
202308,5,1,0,0,1,0,1,11.4809599689632,11.4809702937287,746.613
202404,6,1,0,0,0,2,0,15.5020024701767,15.3327485287848,7571.113
202308,125,0,10,0,0,0,0,9.01505514879037,9.01517670716893,69.294
202401,239,68,124,1,0,0,0,13.781085765974,13.6594530613168,2814.485
202210,183,34,95,1,0,1,0,11.7145511588217,11.025653594158,1744.492
202409,1,0,0,0,0,0,0,7.34601020991329,0,274.851
202310,22,7,11,0,0,0,0,10.9156882842866,10.8417745822822,200.407
202312,60,5,14,0,0,0,0,11.3623118556606,10.9158336410468,282.379
202401,36,12,11,1,1,2,1,14.0103838445158,13.6039298980145,3314.495
202404,50,27,13,0,1,0,0,11.2878801063664,11.0865328971791,324.787
202306,253,149,45,1,0,1,1,10.8928428552673,10.8928614459106,318.058
202303,156,73,35,0,0,0,1,12.647390622478,12.5736835730207,691.868
202312,67,5,16,0,0,2,1,14.1267023485406,13.672077736148,2105.439
202410,191,31,41,0,1,0,0,11.3599374423284,10.963532248055,923.96
202309,33,3,1,0,1,0,1,10.4455792581761,7.32580750259577,198.317
202306,44,11,21,0,0,4,0,12.2962697759477,12.2962743446924,2891.71
202401,80,30,20,0,0,0,0,14.1651147630423,12.8366686621826,1038.769
202401,110,20,37,0,0,0,0,14.2097549486198,13.4281716727713,2473.639
202402,478,61,60,0,0,2,1,12.919953392477,12.9199558411738,876.022
202311,95,47,17,0,1,1,0,12.3250638399576,12.3250682790259,569.202
202403,81,25,36,0,1,1,0,13.4745092807044,13.4119191933019,1684.185
202309,557,83,42,0,1,1,1,9.5170159209205,8.68473946262804,632.527
202403,4,0,0,1,0,0,0,13.5390321560198,11.5351076119039,4633.69
202303,332,118,130,1,1,5,1,13.5370749383386,13.3042715154192,2138.712
202410,513,143,98,1,1,1,1,11.8410846724851,11.5088672415094,992.82
202306,242,93,71,1,0,8,0,14.0635426051215,13.9467475705107,2062.945
202310,191,52,102,0,0,0,0,11.2784934378862,11.2777599384287,705.017
202208,80,18,30,1,0,1,1,13.3967291805826,13.0506181502306,2695.86
202210,64,18,15,0,1,0,1,11.9815218545185,11.8552661627258,336.954
202308,220,25,23,3,1,0,0,9.64212278840172,9.60353044920874,140.876
202210,26,3,4,0,0,0,0,12.9703234683323,11.1322212598035,588.993
202303,144,82,25,1,1,0,1,12.254486548446,12.2500703920078,463.109
202307,38,2,15,0,0,2,0,10.1482360276027,10.1482751719082,274.183
202311,177,68,34,0,0,2,1,13.5299542245275,13.4492498167219,1639.877
202211,375,125,142,0,0,0,1,12.8321661445869,12.6014638484835,895.049
202307,155,15,34,0,0,5,0,15.1781390791823,14.5723365151874,17899.104
202303,102,19,32,0,0,0,0,12.3602518963778,12.3602561819605,508.33
202211,201,7,35,0,1,0,0,12.3895268939201,12.2868089587576,139.399
202210,85,27,25,1,0,0,0,12.9069721986473,12.4988318077222,942.342
202407,19,3,5,0,0,0,0,12.0958000855113,10.102707195731,554.747
202408,498,13,17,0,1,0,0,12.391240148774,11.947152941746,1395.996
202309,3,2,0,0,0,0,0,8.76374072050946,0,10.303
202407,47,17,20,0,0,0,1,13.0020132997131,12.825654014633,3170.489
202402,118,16,75,1,0,0,0,12.9287737739509,12.8680103372147,599.486
202402,49,22,21,0,0,0,1,13.7527752101321,13.7252728911852,3060.236
202301,312,76,122,0,0,4,0,14.8027565545716,14.6330446979728,3906.378
202211,68,10,36,0,1,0,0,10.6785602824947,10.1011081466193,520.236
202402,67,6,40,0,0,2,1,13.812586286447,13.6424860493739,4865.194
202306,203,82,41,0,0,1,0,11.5637801631885,11.4621057426403,363.134
202404,59,12,17,0,0,0,0,12.8137327413221,12.6037743630205,288.714
202401,350,159,59,0,0,2,1,13.572140064345,13.5383146463805,1865.161
202307,106,26,46,0,0,0,1,10.4904405366897,10.4904683372485,806.065
202208,87,26,8,0,1,1,0,7.11151211649616,7.11232744471091,130.212
202405,62,8,17,0,0,1,1,11.9365513303676,11.9241738178341,215.163
202403,139,25,63,1,1,0,0,13.6771285630235,13.5747642329008,593.418
202401,391,113,156,2,1,0,0,15.4363717752984,13.9533480410593,5100.206
202404,35,12,7,0,0,1,0,13.6061897804035,13.352890800715,638.073
202409,96,1,1,0,0,0,0,8.49658223751211,8.22630598801551,32.682
202210,225,77,38,0,0,0,1,10.113910539441,10.113951050693,337.111
202303,27,10,3,0,0,0,1,12.8056423942107,12.2739976136779,1094.064
202306,592,157,102,0,1,2,0,12.3099821089207,12.2998908037327,780.072
202301,87,8,41,0,0,1,0,12.0011864104868,11.942822989219,327.534
202207,114,24,32,1,0,1,1,13.1929504441531,12.8989047764672,2337.134
202404,584,283,96,2,0,2,1,11.7746510639959,11.7117189450201,905.83
202301,478,62,58,0,0,2,1,12.8993148215779,12.8096943823906,896.303
202303,35,11,18,0,0,0,0,10.2083585454086,9.94467747936099,129.118
202303,60,6,14,0,0,1,0,15.0591589719624,14.0372298955674,11048.595
202303,522,56,37,0,0,0,0,11.0914529187162,10.8733000938126,275.416
202303,33,4,10,1,0,1,1,13.926800559424,13.8193173031071,1657.998
202303,345,65,59,0,0,5,1,13.2187892981745,12.9313529817415,715.979
202406,498,13,17,0,1,0,0,12.4557529615989,12.0201345569617,994.357
202308,418,67,60,0,1,3,0,12.3997420710177,11.8009574761863,859.201
202404,195,47,74,3,0,0,1,12.4073835905343,12.0615611920625,1099.604
202303,54,21,13,0,0,4,1,10.375239652316,10.3752708472375,178.475
202405,249,43,74,0,1,0,0,11.446326155199,11.4375012423234,298.432
202401,179,27,39,0,1,0,0,12.6848997333231,12.5201860620048,425.226
202210,46,18,20,0,0,0,0,12.45168194156,12.3528361069234,1615.514
202405,62,14,24,0,0,0,1,11.6006340988198,11.6006432590552,237.17
202402,39,5,8,0,0,0,1,14.8288652036791,14.3196456499541,2376.991
202207,122,10,13,0,0,0,0,11.7576739400368,11.5405989960587,573.366
202406,82,18,21,0,0,0,1,11.1542342039154,10.8699579589534,264.172
202410,27,2,6,0,0,0,0,11.2298593890616,9.17222304986305,288.588
202303,296,125,96,0,1,0,0,12.050505963645,11.9981809412247,461.305
202207,533,78,50,1,0,1,0,14.1761177604306,10.0171733169399,1692.841
202301,262,101,49,0,1,0,1,12.0509906988752,12.0094919081087,511.185
202402,143,12,78,10,1,0,0,13.7931586038942,13.5943986913802,1970.571
202407,574,153,107,0,1,2,0,12.2169235608344,12.2128744606491,851.311
202311,195,47,74,3,0,0,1,12.6622625531299,12.2846804781088,1108.014
202402,107,14,24,0,0,1,0,14.1517399079481,13.5263126705786,1586.27
202306,51,3,3,0,0,0,0,14.761572496705,12.9439206880679,8395.568
202311,163,46,71,0,1,1,0,12.3923654730464,12.306302521939,725.549
202308,167,20,76,2,0,3,0,14.5834576498043,13.7999572295959,7555.185
202409,301,24,26,0,0,0,0,9.67451454289836,9.67457740632758,124.187
202407,214,35,54,0,0,3,1,11.9773259257455,11.7876590666356,1277.101
202306,88,32,19,0,0,0,0,10.0577525115476,10.0577953628749,347.459
202208,161,35,45,0,1,1,0,10.7834047142959,9.90618391408387,788.711
202308,13,4,2,0,0,0,0,12.5821089429475,8.29829063435928,27.762
202410,60,28,7,0,0,0,0,11.0036320001823,0,124.698
202306,22,5,9,0,0,2,0,12.5315958742148,12.1056333341914,1108.169
202312,147,59,16,1,1,0,1,11.0449038701958,11.0449198383872,180.625
202405,52,9,32,0,0,0,1,12.114362976102,11.8780268068888,483.413
202308,130,37,26,1,1,3,0,11.8897304335852,11.6205683739856,996.355
202310,88,14,10,0,0,0,1,12.4837119578573,12.3099640826203,629.746
202408,230,121,16,0,0,1,1,10.8046240366386,10.8046443418256,450.793
202303,101,9,28,0,1,0,0,13.2966359612846,11.8085012995411,597.935
202308,2,0,1,0,0,1,0,7.94873845481361,7.94909149983052,23.686
202311,277,57,33,1,1,0,0,12.9243001683817,12.8645817963845,446.247
202211,93,0,16,0,0,0,0,12.3250993519518,9.7834645099364,77.345
202311,345,65,60,0,0,4,1,13.0847591170869,12.8469523731536,764.712
202402,350,159,59,0,0,2,1,13.4518311398727,13.416773267253,1833.123
202303,27,10,3,0,0,0,1,12.7166092275276,12.1825583384651,1148.816
202405,71,7,47,0,0,0,0,12.2013766365194,12.2013816600421,608.595
202207,144,82,25,1,1,0,1,11.5926050297923,11.5926142638716,576.265
202402,352,62,146,1,1,0,1,14.5034346217675,13.70589879633,2977.647
202409,74,18,37,0,1,4,0,11.1565933194123,11.1566076001283,534.372
202307,165,32,18,0,1,1,1,12.4855662840764,12.4375295450078,1179.658
202405,122,10,13,0,0,0,0,12.0265511648615,11.8634837401736,423.701
202212,176,21,63,0,1,0,1,14.0512686108474,13.4407560157476,1604.376
202309,108,14,34,0,1,0,0,11.1813611647016,10.6237390692881,320.16
202303,367,74,70,0,1,3,1,11.901956266615,11.8803355802091,490.139
202303,453,181,127,1,1,1,1,14.515546953295,13.809380809383,3068.911
202310,420,12,40,0,1,0,1,10.2362744351463,10.2274171726618,752.793
202312,640,208,120,0,0,0,1,11.2624749491238,10.80385213386,1087.645
202208,39,26,7,0,0,1,0,12.4404409627848,12.3671492854282,471.257
202212,275,91,73,0,1,4,1,14.4195980834263,13.9888216420999,1369.616
202301,87,9,23,0,0,1,1,14.0568421004177,12.4460654476065,1161.088
202207,37,5,9,1,0,0,0,11.9367608024333,11.3538124933132,696.152
202303,143,9,30,0,0,0,1,13.3746819680121,13.2422615080029,1863.84
202311,252,23,88,2,1,1,0,14.0648106254487,13.8545927999924,3358.463
202409,273,52,13,1,1,1,1,9.76898425919765,9.7562628327796,279.639
202211,906,395,171,2,1,7,1,12.5184717205188,11.922648163331,1857.448
202407,127,27,26,0,1,0,1,11.1457094442938,11.1400049883378,315.818
202410,60,0,1,1,0,0,0,11.1107001032119,9.35720744778573,881.493
202210,56,18,10,1,0,2,0,12.5401849568598,12.4940446759401,854.975
202301,144,37,52,0,1,0,1,13.3363224805024,13.2812781196152,1288.388
202309,79,19,4,1,1,0,0,12.3610658274957,11.734179231766,694.609
202312,21,7,5,0,0,1,0,12.5065956689446,11.6415121526662,710.248
202310,28,8,10,0,0,1,0,12.4370454679587,12.3974860790023,1407.551
202312,524,120,141,0,1,1,1,14.8741952436914,13.8778128305609,4075.88
202212,129,37,45,0,0,0,1,12.6913096554165,12.0661206851027,779.385
202310,28,3,6,1,0,7,0,13.4156253531997,12.9181274451427,2790.749
202303,206,51,52,0,1,1,0,11.8216887587331,11.6464943568916,335.502
202301,149,30,91,0,0,1,1,14.4559534491513,14.0725916603062,3979.543
202408,158,35,45,0,1,1,0,9.98280692174038,9.94328502241019,752.21
202403,249,43,74,0,1,0,0,12.0506870368254,12.0396165638458,341.772
202401,82,9,23,0,0,0,0,12.0752290660688,11.7195411809988,218.297
202303,4,0,3,0,0,1,0,13.0492247814075,13.0492269331645,965.455
202309,88,13,29,1,0,0,0,13.5965768826736,12.7663567814999,2311.969
202211,51,10,29,0,0,0,0,12.4070932797566,12.3777965786888,221.024
202303,54,23,19,0,0,0,0,10.8181169050836,10.7815570715901,120.465
202403,43,16,20,0,0,0,1,12.9147363202427,12.8402736386643,880.678
202407,152,51,32,0,0,0,1,9.88583261729741,9.88588350658777,348.686
202306,114,12,15,0,0,0,0,7.27378631784489,7.27447955877387,229.626
202308,5,4,0,0,0,1,0,9.03276752220443,9.03288694657909,259.861
202306,121,27,47,0,1,0,0,11.4835687423092,11.483579040175,460.163
202407,173,33,28,0,0,0,0,11.8675322717869,11.8521866659551,567.184
202403,12,4,6,0,0,0,0,11.744251448692,11.6145610516862,343.845
202303,95,14,57,0,0,0,0,13.3085026374865,13.3009479604014,559.312
202207,469,9,3,0,0,0,1,12.3580251969567,11.8421284876158,1006.699
202409,30,6,7,0,0,0,0,9.27986643462479,9.27995971385624,116.888
202309,214,16,24,0,0,0,0,11.3114700172261,10.541333417311,402.293
202410,234,103,63,0,1,4,0,14.6319884683401,14.0161295248158,3204.464
202405,85,9,18,0,1,0,1,12.3161505169484,12.2578013451151,388.637
202404,25,13,11,0,0,0,0,12.880701923182,12.8726242790679,1021.138
202406,25,2,3,0,0,0,1,12.8694150435979,11.2980228635576,2810.742
202406,63,14,14,0,0,0,0,11.2358799565067,11.2358931486837,418.144
202401,211,97,46,1,0,0,1,12.94423621184,12.9348041278141,851.928
202212,149,26,12,0,0,0,1,13.304404894991,12.9039560922531,2600.267
202303,170,30,111,0,0,0,0,13.8456885859217,13.4925079965868,2397.601
202308,58,8,10,0,0,0,0,9.75266466280154,9.43747594455993,210.2
202303,15,8,3,0,0,0,0,13.0382271359757,11.9757974745612,966.863
202306,247,96,60,0,1,0,0,6.63856778916652,6.63987583382654,408.389
202212,21,5,7,0,0,2,1,13.3209125513029,12.7407280707476,1221.813
202405,218,22,105,0,1,1,0,13.3223316444032,12.7622912409646,1209.252
202405,33,15,9,0,0,0,1,9.27002337413736,9.27011757601204,59.219
202410,30,2,4,0,1,0,0,4.24849524204936,4.26267987704132,35.208
202207,74,20,41,0,0,1,0,12.3294444791648,12.2535333549375,1212.86
202409,46,8,13,0,1,3,0,13.9506199548849,13.7775552838052,5150.706
202408,168,27,84,0,1,3,1,14.4022144146189,14.1047294489053,14090.94
202408,229,19,60,0,1,0,0,12.5701287813248,11.9917649428784,1662.298
202210,74,21,33,0,1,0,0,12.4373668895178,12.4132209522591,622.535
202301,62,3,34,0,1,2,0,14.5162200718647,13.9189620526004,2427.323
202308,61,6,5,0,1,0,0,12.0764365136602,10.1171462646391,561.463
202303,745,464,133,0,1,5,1,12.5924160944308,12.5912568119681,1487.837
202303,40,10,14,1,0,0,1,12.0749212755463,11.3212079036559,441.197
202210,223,87,15,1,0,2,0,11.5941920387986,10.7914816852552,502.985
202407,75,10,40,0,0,1,1,13.3183001582803,13.2470416969681,1368.764
202210,82,11,32,0,0,0,0,12.6852651772022,12.3919254600879,611.605
202308,2,0,0,0,0,0,0,10.1941028189653,10.1941402084327,129.546
202406,321,78,124,1,1,0,1,13.4866036320777,13.4368704214984,1775.672
202407,106,26,46,0,0,0,1,10.6921721598051,10.6921948816556,790.183
202301,324,76,125,1,1,0,1,13.9635977490854,13.8496810401416,2132.249
202303,68,6,30,0,0,0,0,13.1342464926911,12.925021579454,1324.532
202407,253,79,68,0,0,3,1,11.4414939080199,11.4333409856274,761.111
202401,20,2,4,0,0,1,0,11.2200700337445,10.8971281388376,786.466
202403,37,6,12,1,0,0,1,12.8284298049825,9.63586951112009,592.677
202301,767,72,174,1,0,2,0,12.8942248720516,12.8673962862653,783.467
202303,1,0,0,0,0,1,0,5.51745289646471,5.52146091786225,69.755
202303,14,5,2,0,0,3,0,10.4348214369335,0,282.97
202301,272,40,187,0,0,2,0,13.4288519929898,13.2761122622371,2265.065
202211,228,22,28,0,0,2,0,13.391331939257,13.3481993010292,1784.087
202401,99,21,49,0,0,0,0,14.6880479196985,12.7782351080142,1627.887
202210,148,66,20,0,1,1,0,11.5545279548247,11.5502501510304,138.062
202308,126,15,32,0,0,0,1,13.1099000315724,12.0468834603932,877.358
202208,240,83,43,0,1,2,0,11.3471541935139,11.3456304421929,629.789
202308,9,0,0,0,0,0,0,9.19502366786429,0,0.679
202303,115,2,4,0,0,1,0,12.1879239497349,9.5566214867309,710.147
202410,8,0,2,0,0,0,0,11.7835707317125,9.02521488784949,1160.519
202310,217,46,87,1,1,0,1,14.2396881569021,12.9511977610578,4359.741
202410,10,0,5,0,0,0,0,12.3347164885193,8.96443983353936,725.215
202308,353,16,24,0,0,1,0,11.2942967066232,10.5217495359043,583.035
202401,350,101,77,0,1,1,0,13.2419847223344,12.7538500642463,1061.504
202307,184,44,26,0,0,0,1,10.9835963696397,10.8012476477908,362.62
202403,180,50,49,0,1,1,1,11.5397621189238,11.5364075891174,477.649
202211,119,30,29,0,0,0,0,12.4085439915748,11.7869902414628,433.477
202210,50,8,31,0,0,0,1,12.0251261429158,11.8395637925324,576.03
202303,196,59,38,1,1,5,0,13.3747363563339,13.1734100413811,906.601
202406,118,16,75,1,0,0,0,12.3741220039748,12.3278211416784,461.413
202207,322,76,125,1,1,0,1,13.6075474484787,13.5654145299893,2120.05
202303,13,6,4,0,0,0,0,12.9524335253193,12.5238570617984,984.243
202410,99,7,20,0,1,1,1,12.7126552805369,10.4977255847669,1293.993
202303,79,7,18,0,0,1,0,12.8835425777048,12.8452334348863,692.545
202211,1095,200,163,2,1,5,1,13.7954935476897,13.6625120474683,3167.783
202210,33,15,14,0,0,1,0,13.1738774474191,13.0575090730792,1520.408
202306,40,13,15,0,0,0,0,10.4475835288135,10.4186736555791,237.884
202212,124,36,51,0,0,1,1,14.2202760880915,11.7886311054114,1715.866
202212,184,27,52,1,0,4,0,13.7654785730545,13.2212145532032,777.462
202303,185,27,51,1,0,4,0,12.9242343380848,12.3933319913538,719.071
202210,73,3,18,0,0,2,1,14.0321836207448,12.8549544097921,3736.573
202306,53,10,35,0,0,0,1,12.7003602673071,12.5706463122623,587.684
